date,team,rating,conference,rating_delta,latest
2019-11-08,PHI,1684.24000400535,Eastern,6.918726128699168,0
2019-11-06,PHI,1697.22225809175,Eastern,4.051066637213862,0
2019-11-04,PHI,1713.18041795558,Eastern,-1.5791110770281107,0
2019-11-02,PHI,1736.65636519606,Eastern,-15.005344316534902,0
2019-10-30,PHI,1716.03085435543,Eastern,-21.545291895420274,0
2019-10-28,PHI,1710.83686454873,Eastern,-24.96929959936369,0
2019-10-26,PHI,1698.74060207154,Eastern,-24.677104162128924,0
2019-10-23,PHI,1684.18507360262,Eastern,-20.1960030307826,0
2021-01-03,PHO,1676.74722146713,Western,71.38479584842682,1
2021-01-01,PHO,1695.2729753467,Western,-6.104448868165013,0
2020-12-31,PHO,1675.7388546975,Western,17.64403085618626,0
2020-12-29,PHO,1659.05474994174,Western,47.18123078296185,0
2020-12-27,PHO,1649.46925710349,Western,60.97935058646024,0
2020-12-26,PHO,1629.23170763836,Western,78.84767798089297,0
2020-12-23,PHO,1644.34964463999,Western,66.33827423977101,0
2020-08-13,PHO,1634.41057796171,Western,3.844110844261869,0
2020-08-11,PHO,1622.73697922166,Western,4.21105793238436,0
2020-08-10,PHO,1600.75262762301,Western,5.111654806513569,0
2020-08-08,PHO,1582.16388417928,Western,6.047888445269239,0
2020-08-06,PHO,1560.82657829962,Western,7.057189945388599,0
2020-08-04,PHO,1542.69693191248,Western,8.043679910430768,0
2020-08-02,PHO,1515.20312088965,Western,9.166310122195783,0
2020-07-31,PHO,1498.48651571421,Western,10.223596727632613,0
2020-03-10,PHO,1480.32767465874,Western,9.627149459543501,0
2020-03-08,PHO,1491.56273170656,Western,9.138578997981444,0
2020-03-06,PHO,1466.97515618047,Western,8.899381015802117,0
2020-03-03,PHO,1448.99757738878,Western,8.99692268756799,0
2020-02-29,PHO,1458.77959028117,Western,9.037682522032785,0
2020-02-28,PHO,1482.40837725361,Western,8.892554822117123,0
2020-02-26,PHO,1507.59352413702,Western,8.89627043697672,0
2020-02-24,PHO,1520.92406004851,Western,8.475728142951914,0
2020-02-22,PHO,1494.67915290531,Western,7.37338976630845,0
2020-02-21,PHO,1477.23759939831,Western,6.394928115887844,0
2020-02-12,PHO,1479.3503041864,Western,5.389172847749405,0
2020-02-10,PHO,1470.3378197167,Western,4.455608811351295,0
2020-02-08,PHO,1473.8410823299,Western,3.497299990861137,0
2020-02-07,PHO,1482.07258012521,Western,2.3216972050383164,0
2020-02-05,PHO,1460.08341927675,Western,1.8027666858971165,0
2020-02-03,PHO,1475.46535318345,Western,2.427390393835079,0
2020-02-02,PHO,1486.40586264251,Western,1.524186776272964,0
2020-01-31,PHO,1487.8227735964,Western,-1.1124096644078625,0
2020-01-28,PHO,1499.14523373696,Western,-1.675748671637391,0
2020-01-26,PHO,1473.03136591028,Western,4.304743036065275,0
2020-01-24,PHO,1481.75840607214,Western,8.103870918651138,0
2020-01-22,PHO,1455.64719106786,Western,12.507691384031254,0
2020-01-20,PHO,1466.32312473834,Western,11.071597115765247,0
2020-01-18,PHO,1481.51819181121,Western,3.9035509230014602,0
2020-01-16,PHO,1454.45656584527,Western,4.203962663804922,0
2020-01-14,PHO,1437.2060911256,Western,10.978726025512124,0
2020-01-12,PHO,1453.21075822416,Western,12.872012921759891,0
2020-01-10,PHO,1439.35897357764,Western,17.994444192219802,0
2020-01-07,PHO,1419.66606359727,Western,24.73569498418798,0
2020-01-05,PHO,1438.01810952498,Western,25.8742962307612,0
2020-01-03,PHO,1454.61586288595,Western,27.20559367089964,0
2020-01-01,PHO,1443.14015793755,Western,27.642462025432422,0
2019-12-30,PHO,1445.03406590601,Western,25.66273728391218,0
2019-12-28,PHO,1421.37417261907,Western,26.317739344962536,0
2019-12-27,PHO,1397.05020406957,Western,27.23854134614825,0
2019-12-23,PHO,1407.80227058072,Western,28.65793511613002,0
2019-12-21,PHO,1415.76198680247,Western,25.942670182129877,0
2019-12-20,PHO,1422.17621186276,Western,25.880954794620433,0
2019-12-17,PHO,1427.14768508946,Western,22.145212834305532,0
2019-12-16,PHO,1427.17984113399,Western,15.35026678439887,0
2019-12-14,PHO,1441.57033274961,Western,9.918914912860377,0
2019-12-11,PHO,1458.42413599055,Western,4.249433727918575,0
2019-12-09,PHO,1478.72854005354,Western,-7.162373475366644,0
2019-12-07,PHO,1464.06334007181,Western,-13.253527451429925,0
2019-12-05,PHO,1466.99033146767,Western,-15.505894803088951,0
2019-12-04,PHO,1446.23715070798,Western,-16.994097289283012,0
2019-12-02,PHO,1453.98387752874,Western,-22.59701062467951,0
2019-11-29,PHO,1431.32103380539,Western,-22.16105349319869,0
2019-11-27,PHO,1444.79499626076,Western,-24.59334299549521,0
2019-11-24,PHO,1464.50007312706,Western,-25.614172324021585,0
2019-11-23,PHO,1465.85015388226,Western,-21.923158375707228,0
2019-11-21,PHO,1441.63611017153,Western,-14.67182969669349,0
2019-11-19,PHO,1459.22014310672,Western,-11.046282031272918,0
2019-11-18,PHO,1467.65644122145,Western,-8.957150711838814,0
2019-11-14,PHO,1477.26541154195,Western,-8.414681045175238,0
2019-11-12,PHO,1463.5249225135599,Western,-4.420540735059534,0
2019-11-10,PHO,1477.04119701958,Western,-4.538784122471308,0
2019-11-07,PHO,1460.40482835172,Western,-4.133015828560177,0
2019-11-04,PHO,1473.4024980551,Western,-9.118905087036174,0
2019-11-02,PHO,1450.02902001235,Western,-7.845374065717663,0
2019-10-30,PHO,1430.12228968312,Western,-4.172880493610324,0
2019-10-28,PHO,1399.28978086734,Western,6.112032595059548,0
2019-10-26,PHO,1408.22993268514,Western,12.610084380351266,0
2019-10-25,PHO,1383.97225306624,Western,24.67606616597368,0
2019-10-23,PHO,1386.06229954104,Western,33.71201475810514,0
2021-01-05,POR,1587.76269176306,Western,27.917840733075348,1
2021-01-03,POR,1615.18040839893,Western,-88.85751701803291,0
2021-01-01,POR,1636.30414792699,Western,-121.40621162580007,0
2020-12-30,POR,1625.25074526238,Western,-87.05460422526198,0
2020-12-28,POR,1635.33813072126,Western,-75.61140021325721,0
2020-12-26,POR,1607.98660043707,Western,-41.44441192188914,0
2020-12-23,POR,1593.67629669558,Western,-12.133794346779883,0
2020-08-29,POR,1612.32987439206,Western,-0.24499000174913588,0
2020-08-24,POR,1620.24851102633,Western,-0.6473584464963986,0
2020-08-22,POR,1636.33483998718,Western,-1.4186484170858504,0
2020-08-20,POR,1654.22021909512,Western,-2.330268913248509,0
2020-08-18,POR,1665.66235210342,Western,-3.1392696305679233,0
2020-08-15,POR,1643.13291196099,Western,-3.202596758277264,0
2020-08-13,POR,1633.77987013072,Western,-3.0743402512758773,0
2020-08-11,POR,1613.58589615661,Western,-2.658070268281501,0
2020-08-09,POR,1593.74298384755,Western,-1.7152457245411181,0
2020-08-08,POR,1576.13928944895,Western,-0.46476385572535334,0
2020-08-06,POR,1589.85654300493,Western,0.08094865258017363,0
2020-08-04,POR,1566.33626942922,Western,0.31963941156736214,0
2020-08-02,POR,1547.82049416884,Western,0.9270179716202602,0
2020-07-31,POR,1555.67656772931,Western,0.7392868094770794,0
2020-03-10,POR,1540.42315699639,Western,4.111068548366503,0
2020-03-07,POR,1529.64118744269,Western,7.857917290788108,0
2020-03-06,POR,1545.56766434075,Western,7.267745656092791,0
2020-03-04,POR,1563.7337940236,Western,6.413058121186107,0
2020-03-02,POR,1555.32368611613,Western,5.827203993196192,0
2020-02-29,POR,1536.49974907691,Western,5.400352923381301,0
2020-02-27,POR,1552.8173504271,Western,4.4616905818522055,0
2020-02-25,POR,1564.26382474833,Western,3.538133971086385,0
2020-02-23,POR,1578.13441106028,Western,2.462472232896433,0
2020-02-21,POR,1574.03650871763,Western,1.6088252559641882,0
2020-02-12,POR,1593.57180322791,Western,0.7014374268356579,0
2020-02-11,POR,1602.922752728,Western,-0.04594142878668093,0
2020-02-09,POR,1617.30910012236,Western,-1.5457130327179358,0
2020-02-07,POR,1603.75579540681,Western,-2.7062147563736416,0
2020-02-06,POR,1612.61397375869,Western,-3.927079172038418,0
2020-02-04,POR,1602.18574495998,Western,-34.33616766378023,0
2020-02-01,POR,1611.7563651495,Western,-34.08523247501699,0
2020-01-31,POR,1593.19997225587,Western,-29.407950055246104,0
2020-01-29,POR,1566.86237404629,Western,-23.127141958731414,0
2020-01-26,POR,1549.09943037192,Western,-16.460788360049076,0
2020-01-23,POR,1530.27832619112,Western,-5.970376180969394,0
2020-01-20,POR,1546.50256634712,Western,5.321086820988502,0
2020-01-18,POR,1539.79825163467,Western,15.621258518379072,0
2020-01-17,POR,1546.79201646296,Western,24.009781865374496,0
2020-01-15,POR,1556.3766236643,Western,29.80145036704426,0
2020-01-13,POR,1530.41244467789,Western,42.01281352286048,0
2020-01-11,POR,1520.60118070908,Western,46.17203195043816,0
2020-01-09,POR,1529.14996467727,Western,46.70600358948057,0
2020-01-07,POR,1545.83298532142,Western,41.02921942539547,0
2020-01-05,POR,1518.57543382816,Western,40.29744855058843,0
2020-01-03,POR,1524.28403601314,Western,35.87761539887046,0
2020-01-01,POR,1509.37357205878,Western,33.65381059491036,0
2019-12-30,POR,1528.07929537766,Western,24.608384119152923,0
2019-12-28,POR,1552.67109606629,Western,12.881474818690478,0
2019-12-26,POR,1566.74151923918,Western,2.3554449562182804,0
2019-12-23,POR,1574.61990451984,Western,-6.660925829206985,0
2019-12-21,POR,1602.83503471143,Western,-16.067851927828464,0
2019-12-20,POR,1595.98490650216,Western,-24.91131310033103,0
2019-12-18,POR,1584.83844558043,Western,-29.5175233437885,0
2019-12-16,POR,1578.17503559519,Western,-33.88243129037261,0
2019-12-12,POR,1564.80440237005,Western,-35.88810745413288,0
2019-12-10,POR,1573.80595751711,Western,-34.7474564106672,0
2019-12-08,POR,1571.99380432898,Western,-30.936540017788275,0
2019-12-06,POR,1591.808533279,Western,-30.907992557042903,0
2019-12-04,POR,1606.32010564923,Western,-34.746004830481546,0
2019-12-03,POR,1596.12956034003,Western,-31.669390083020076,0
2019-11-29,POR,1604.43660510051,Western,-28.585357324102446,0
2019-11-27,POR,1600.75297015429,Western,-21.06418730740868,0
2019-11-25,POR,1589.40477879405,Western,-13.346823774012652,0
2019-11-23,POR,1578.17955739596,Western,-6.962685607620566,0
2019-11-21,POR,1600.90708447653,Western,-5.82743748872296,0
2019-11-19,POR,1606.40650235939,Western,-6.170010614674313,0
2019-11-18,POR,1623.96911807014,Western,-12.97438444552924,0
2019-11-16,POR,1631.56430441576,Western,-20.032132250252417,0
2019-11-13,POR,1614.19539831402,Western,-22.053586027624046,0
2019-11-12,POR,1624.48629603507,Western,-24.254091866064584,0
2019-11-10,POR,1643.47855722315,Western,-25.37583590409136,0
2019-11-08,POR,1638.62654822614,Western,-25.75378745778992,0
2019-11-07,POR,1660.83836159505,Western,-28.01754108599613,0
2019-11-04,POR,1675.4517229664,Western,-34.69036807372659,0
2019-11-02,POR,1688.83616686765,Western,-44.844384645373786,0
2019-10-30,POR,1704.95014615001,Western,-54.79280509380108,0
2019-10-28,POR,1690.93744894068,Western,-59.233641673099996,0
2019-10-27,POR,1705.38756651523,Western,-64.07917629843709,0
2019-10-25,POR,1693.58958664473,Western,-62.33479441522433,0
2019-10-23,POR,1681.70097944012,Western,-54.177061414894546,0
2021-01-04,SAC,1562.45636371717,Western,52.22292981119442,1
2021-01-02,SAC,1581.47270391128,Western,-45.19981082231953,0
2020-12-31,SAC,1592.73074166482,Western,-66.71272658443546,0
2020-12-29,SAC,1606.12828600707,Western,-77.7690809333827,0
2020-12-27,SAC,1590.88448964622,Western,-53.48553165599049,0
2020-12-26,SAC,1606.87967522957,Western,-54.73747110181836,0
2020-12-23,SAC,1591.85316981631,Western,-37.91982361542253,0
2020-08-13,SAC,1568.60242041371,Western,1.6962471484340904,0
2020-08-11,SAC,1541.14532569479,Western,3.321292815603526,0
2020-08-09,SAC,1527.47243836459,Western,4.335959040929912,0
2020-08-07,SAC,1540.73417291898,Western,4.463958825986812,0
2020-08-06,SAC,1550.75321843325,Western,4.315919202633731,0
2020-08-04,SAC,1536.24436518462,Western,4.471613132795832,0
2020-08-02,SAC,1554.57052422747,Western,4.28362185850877,0
2020-07-31,SAC,1566.28787908682,Western,3.971150235019054,0
2020-03-08,SAC,1580.09606211833,Western,2.421315288649046,0
2020-03-07,SAC,1591.80122795012,Western,1.6196399035269862,0
2020-03-05,SAC,1573.79356458488,Western,1.2731221318504449,0
2020-03-03,SAC,1592.42963232652,Western,0.6359758265903823,0
2020-03-01,SAC,1583.77580056139,Western,-0.0421779883070512,0
2020-02-28,SAC,1579.07305637816,Western,-0.5529843955638776,0
2020-02-27,SAC,1556.80532251797,Western,-1.4103345735386181,0
2020-02-25,SAC,1563.43058127977,Western,-2.770529117721149,0
2020-02-22,SAC,1552.87698913848,Western,-2.775220074336202,0
2020-02-20,SAC,1527.66587170602,Western,-2.1824648870762178,0
2020-02-12,SAC,1509.48385740318,Western,-1.1085867092960642,0
2020-02-10,SAC,1518.91935425823,Western,-0.34110695188037754,0
2020-02-08,SAC,1520.53681342056,Western,0.2573892351179555,0
2020-02-07,SAC,1504.24784517379,Western,1.9282044750001102,0
2020-02-03,SAC,1484.16090102862,Western,4.643637935946457,0
2020-02-01,SAC,1475.50664134344,Western,46.07280066977517,0
2020-01-30,SAC,1485.91791616294,Western,46.79300103939033,0
2020-01-29,SAC,1455.21846432648,Western,49.31045266879342,0
2020-01-27,SAC,1465.8434054173,Western,51.17890682244339,0
2020-01-24,SAC,1448.91395668813,Western,50.83913498366891,0
2020-01-22,SAC,1427.11872268348,Western,52.26636013027102,0
2020-01-20,SAC,1438.95121212374,Western,50.8588780183274,0
2020-01-18,SAC,1442.20111161651,Western,50.9963738986231,0
2020-01-15,SAC,1444.70682042597,Western,47.388540267603936,0
2020-01-13,SAC,1457.16327517883,Western,41.0012255775772,0
2020-01-10,SAC,1472.60070470175,Western,34.04088209318634,0
2020-01-07,SAC,1479.99866911354,Western,25.116920087577213,0
2020-01-06,SAC,1460.50846039959,Western,18.313452773282393,0
2020-01-04,SAC,1448.44544630934,Western,12.064557182711603,0
2020-01-02,SAC,1466.55934882395,Western,4.196152535495717,0
2019-12-31,SAC,1451.11030000208,Western,1.4857877193540694,0
2019-12-29,SAC,1460.97783803416,Western,-1.8640794318003477,0
2019-12-28,SAC,1463.04563633875,Western,-7.5223887059537855,0
2019-12-26,SAC,1486.56737573278,Western,-12.266799940228271,0
2019-12-23,SAC,1509.0044578412,Western,-22.223228544365178,0
2019-12-21,SAC,1520.65322286602,Western,-29.9694086883863,0
2019-12-20,SAC,1534.91952124166,Western,-34.75076772454807,0
2019-12-17,SAC,1542.75066001569,Western,-41.03943821843851,0
2019-12-15,SAC,1557.07121774103,Western,-48.47829381306131,0
2019-12-13,SAC,1541.89342684594,Western,-50.86701352840571,0
2019-12-11,SAC,1570.94716277289,Western,-58.651005242580524,0
2019-12-09,SAC,1555.5853346409,Western,-63.30252742687221,0
2019-12-08,SAC,1527.07600992775,Western,-62.5152662970187,0
2019-12-06,SAC,1502.67889505895,Western,-54.02697383926212,0
2019-12-04,SAC,1515.0119129104,Western,-44.06744973717704,0
2019-12-02,SAC,1524.93501874389,Western,-37.49608481204807,0
2019-11-30,SAC,1551.18472432248,Western,-30.961023436171043,0
2019-11-27,SAC,1530.56110392471,Western,-20.192903179447434,0
2019-11-25,SAC,1537.53657084909,Western,-9.443674261868559,0
2019-11-24,SAC,1542.2372935032,Western,-2.320079701836587,0
2019-11-22,SAC,1526.62004134765,Western,4.098359644835774,0
2019-11-19,SAC,1539.66278020316,Western,6.332975615015057,0
2019-11-17,SAC,1530.16044182791,Western,8.142058117179914,0
2019-11-15,SAC,1508.12898334968,Western,11.920620207753734,0
2019-11-12,SAC,1515.69007722771,Western,10.911951690280732,0
2019-11-08,SAC,1497.15143779136,Western,14.734337264374783,0
2019-11-06,SAC,1477.41296990532,Western,15.913236645768587,0
2019-11-03,SAC,1478.80769072037,Western,17.20128937787273,0
2019-11-01,SAC,1465.69494047626,Western,23.141176899656482,0
2019-10-30,SAC,1444.43635201192,Western,34.24799212868812,0
2019-10-28,SAC,1459.4707595767,Western,40.221006667501264,0
2019-10-26,SAC,1469.33972466639,Western,42.64185444792823,0
2019-10-25,SAC,1473.35795413676,Western,40.44327394808014,0
2019-10-23,SAC,1484.32819631262,Western,38.31926959827842,0
2021-01-05,SAS,1605.80469298367,Western,207.57676784800645,1
2021-01-03,SAS,1580.57618125675,Western,198.39530290061398,0
2021-01-01,SAS,1598.4604925181,Western,97.71886519729458,0
2020-12-30,SAS,1609.7994064767,Western,41.03143367931989,0
2020-12-27,SAS,1622.45061256657,Western,2.090352965923252,0
2020-12-26,SAS,1636.48490775368,Western,-18.997276965193162,0
2020-12-23,SAS,1617.75492758228,Western,-15.378280471757813,0
2020-08-13,SAS,1601.54591667989,Western,1.0608764167776419,0
2020-08-11,SAS,1613.86976695633,Western,0.4741874851833111,0
2020-08-09,SAS,1597.04229551197,Western,0.8796230791702151,0
2020-08-07,SAS,1578.06735648904,Western,1.58992711754653,0
2020-08-05,SAS,1560.99738115775,Western,2.37955787507603,0
2020-08-03,SAS,1575.92641766115,Western,2.6244989256444766,0
2020-08-02,SAS,1585.86156353554,Western,2.6388950753950224,0
2020-07-31,SAS,1566.39945238297,Western,2.914109702184368,0
2020-03-10,SAS,1552.33572805336,Western,2.77272047455283,0
2020-03-08,SAS,1536.84501945938,Western,3.1998769596193646,0
2020-03-06,SAS,1555.87160712965,Western,3.5017946758920444,0
2020-03-03,SAS,1571.78101835563,Western,3.4470635174364506,0
2020-03-02,SAS,1555.2732855247,Western,3.5526691353605826,0
2020-02-29,SAS,1572.33525122732,Western,3.2938178211263445,0
2020-02-26,SAS,1560.47136297637,Western,2.830444740535762,0
2020-02-23,SAS,1578.52207384943,Western,2.3495472344600374,0
2020-02-21,SAS,1587.1682163848,Western,1.779072340056939,0
2020-02-11,SAS,1561.42976581136,Western,1.259546579242859,0
2020-02-10,SAS,1534.47312420775,Western,1.1824203738378207,0
2020-02-08,SAS,1539.67594999235,Western,1.2883758588046421,0
2020-02-06,SAS,1554.94694059281,Western,1.6782602265885669,0
2020-02-04,SAS,1566.41564027977,Western,1.581602169453113,0
2020-02-03,SAS,1571.64171839259,Western,0.5162661729801787,0
2020-02-01,SAS,1579.52825002135,Western,-2.367853676759046,0
2020-01-29,SAS,1572.85488295693,Western,-2.545837246757073,0
2020-01-27,SAS,1553.17153989373,Western,1.6419935204349716,0
2020-01-26,SAS,1568.79208365566,Western,2.2212991866514074,0
2020-01-24,SAS,1582.25062349,Western,-0.5987089386382342,0
2020-01-22,SAS,1609.29904228966,Western,-4.009658445597807,0
2020-01-20,SAS,1591.76101865516,Western,-8.122320390877682,0
2020-01-19,SAS,1576.031690614,Western,-8.326032700528517,0
2020-01-17,SAS,1557.84194060506,Western,-9.8505371834894,0
2020-01-15,SAS,1585.15112208587,Western,-20.445434758103467,0
2020-01-12,SAS,1594.97663378691,Western,-23.025007971880306,0
2020-01-10,SAS,1570.22316000949,Western,-15.170348743192259,0
2020-01-08,SAS,1585.2357079365,Western,-10.463069726920871,0
2020-01-06,SAS,1559.72613682179,Western,-3.290203224436593,0
2020-01-04,SAS,1536.21988985554,Western,5.620813238015343,0
2020-01-02,SAS,1538.24034187296,Western,12.46879695815092,0
2019-12-31,SAS,1552.85231670988,Western,14.478611432981026,0
2019-12-28,SAS,1542.95570694131,Western,18.302202348454482,0
2019-12-26,SAS,1533.79916096976,Western,25.91280741932332,0
2019-12-23,SAS,1542.04386016728,Western,28.905312266075846,0
2019-12-21,SAS,1525.03786730769,Western,31.758639772457332,0
2019-12-19,SAS,1537.1642075265,Western,27.22550074323504,0
2019-12-16,SAS,1520.6895316298,Western,26.574062817247846,0
2019-12-14,SAS,1526.75053593125,Western,26.539887498376423,0
2019-12-12,SAS,1510.17237421336,Western,31.122483118917867,0
2019-12-06,SAS,1538.40612275053,Western,24.466113391859082,0
2019-12-03,SAS,1526.83070116435,Western,18.098313384373487,0
2019-12-01,SAS,1505.69292836153,Western,17.831929265410757,0
2019-11-29,SAS,1521.79471172301,Western,12.586852508940616,0
2019-11-27,SAS,1500.06573635462,Western,12.713393011070865,0
2019-11-25,SAS,1518.05556308701,Western,12.878162579065505,0
2019-11-23,SAS,1531.46179436608,Western,11.064061208455275,0
2019-11-22,SAS,1518.51197383612,Western,8.76227001152071,0
2019-11-20,SAS,1525.21330750635,Western,6.440570739716015,0
2019-11-18,SAS,1543.24245072911,Western,2.9366041266826315,0
2019-11-16,SAS,1558.15581553758,Western,-3.8427424418054077,0
2019-11-15,SAS,1573.94754055906,Western,-10.00533935820997,0
2019-11-13,SAS,1588.02438627557,Western,-20.6175247334614,0
2019-11-11,SAS,1602.07816490305,Western,-30.447943057288633,0
2019-11-09,SAS,1630.22780453435,Western,-46.53721518243485,0
2019-11-07,SAS,1645.91374848598,Western,-62.89756273140321,0
2019-11-05,SAS,1635.01438775763,Western,-77.17802653530177,0
2019-11-03,SAS,1654.44025055673,Western,-88.47247857138146,0
2019-11-01,SAS,1678.72590667459,Western,-96.29225678807725,0
2019-10-31,SAS,1654.33124786444,Western,-99.60218751398719,0
2019-10-28,SAS,1667.90691716932,Western,-95.77250073341061,0
2019-10-26,SAS,1653.00887580681,Western,-88.61140332034596,0
2019-10-23,SAS,1647.50250473837,Western,-78.5403320105649,0
2021-01-04,TOR,1696.87790518858,Eastern,-97.24428826228011,1
2021-01-02,TOR,1716.29349149834,Eastern,-121.4305927927858,0
2020-12-31,TOR,1733.40131016083,Eastern,-125.91263739857241,0
2020-12-29,TOR,1732.44740279233,Eastern,-100.19565778733845,0
2020-12-26,TOR,1748.37892225215,Eastern,-88.32581552582491,0
2020-12-23,TOR,1769.29669135862,Eastern,-87.34995020416677,0
2020-09-11,TOR,1797.07234917871,Eastern,-10.726589925200166,0
2020-09-09,TOR,1819.39225753881,Eastern,-11.67565409643325,0
2020-09-07,TOR,1802.85144841395,Eastern,-11.17085854621963,0
2020-09-05,TOR,1825.0146738620101,Eastern,-11.62793792306101,0
2020-09-03,TOR,1808.43726177142,Eastern,-11.399362759649176,0
2020-09-01,TOR,1790.08420472329,Eastern,-10.785950039583602,0
2020-08-30,TOR,1811.79939638592,Eastern,-10.759232380122828,0
2020-08-23,TOR,1836.55260754561,Eastern,-11.11269218485076,0
2020-08-21,TOR,1829.03493610694,Eastern,-11.227870385588488,0
2020-08-19,TOR,1818.91682913871,Eastern,-10.324431493995121,0
2020-08-17,TOR,1814.01287473377,Eastern,-9.340468852155663,0
2020-08-14,TOR,1810.14573708951,Eastern,-8.47383899233447,0
2020-08-12,TOR,1801.77504147494,Eastern,-7.713267413630364,0
2020-08-10,TOR,1791.86247119103,Eastern,-6.175082484682062,0
2020-08-09,TOR,1773.06750917546,Eastern,-3.7396459419795978,0
2020-08-07,TOR,1768.6599802703,Eastern,8.932722091759548,0
2020-08-05,TOR,1791.97166445123,Eastern,12.136587838406175,0
2020-08-03,TOR,1780.53121387907,Eastern,13.559039285721482,0
2020-08-01,TOR,1768.37892559413,Eastern,18.657896783044453,0
2020-03-09,TOR,1753.47401779468,Eastern,5.211407645747437,0
2020-03-08,TOR,1735.55706871884,Eastern,5.594767267522406,0
2020-03-05,TOR,1720.38997497856,Eastern,6.372344737929539,0
2020-03-03,TOR,1714.77438081071,Eastern,6.722060792125653,0
2020-03-01,TOR,1703.78019818137,Eastern,6.819285400332099,0
2020-02-28,TOR,1718.40299241644,Eastern,6.54715128452779,0
2020-02-25,TOR,1748.71469847285,Eastern,5.859230519228738,0
2020-02-23,TOR,1765.43757496671,Eastern,5.039066551183556,0
2020-02-21,TOR,1760.60932239712,Eastern,4.347731016719704,0
2020-02-12,TOR,1759.33677774913,Eastern,3.709461748280556,0
2020-02-10,TOR,1780.32759500153,Eastern,2.9497975248165584,0
2020-02-08,TOR,1780.78560582916,Eastern,2.551086254270555,0
2020-02-07,TOR,1777.01998839088,Eastern,2.362556351200273,0
2020-02-05,TOR,1765.3902599087,Eastern,1.3485541117632143,0
2020-02-02,TOR,1761.47927941032,Eastern,-0.2105674857607769,0
2020-01-31,TOR,1758.08874511739,Eastern,-19.70193888445042,0
2020-01-30,TOR,1748.20510795863,Eastern,-20.018898891539212,0
2020-01-28,TOR,1741.71510892255,Eastern,-17.95632072113393,0
2020-01-26,TOR,1739.83794046571,Eastern,-13.37332748308781,0
2020-01-24,TOR,1729.04880892115,Eastern,-6.144874950336757,0
2020-01-22,TOR,1724.22577270015,Eastern,4.614987687411842,0
2020-01-20,TOR,1715.28183695466,Eastern,16.35105585872377,0
2020-01-18,TOR,1707.35033423606,Eastern,25.2323630869113,0
2020-01-17,TOR,1697.22122210431,Eastern,33.61402604281726,0
2020-01-15,TOR,1694.97459254676,Eastern,45.63150774245021,0
2020-01-12,TOR,1675.85321417026,Eastern,53.576605971287755,0
2020-01-08,TOR,1701.13469664638,Eastern,48.99394884616729,0
2020-01-07,TOR,1689.47286310845,Eastern,45.991883431206276,0
2020-01-04,TOR,1715.70157069186,Eastern,37.115168999469205,0
2020-01-02,TOR,1704.37578851962,Eastern,31.58887196186465,0
2019-12-31,TOR,1718.35654308958,Eastern,23.468477000773554,0
2019-12-29,TOR,1715.3506898931,Eastern,16.20698640748013,0
2019-12-28,TOR,1738.77310751726,Eastern,6.919966898034736,0
2019-12-25,TOR,1715.68663133797,Eastern,1.7156266870771872,0
2019-12-23,TOR,1737.1652398344,Eastern,-6.785023229442269,0
2019-12-22,TOR,1752.61250986296,Eastern,-15.705679366791381,0
2019-12-20,TOR,1747.47910409751,Eastern,-22.95646560255286,0
2019-12-18,TOR,1746.86889949165,Eastern,-28.434649515827097,0
2019-12-16,TOR,1736.32822099631,Eastern,-30.584908291949215,0
2019-12-14,TOR,1735.45467123855,Eastern,-30.833159169601107,0
2019-12-11,TOR,1729.62750131629,Eastern,-28.324709652847357,0
2019-12-09,TOR,1750.20106262872,Eastern,-24.08745345651426,0
2019-12-08,TOR,1742.00939474071,Eastern,-21.69644476356892,0
2019-12-05,TOR,1760.62667328194,Eastern,-19.12499873256689,0
2019-12-03,TOR,1784.36585708867,Eastern,-23.942110287872374,0
2019-12-01,TOR,1809.6409089464,Eastern,-29.273990000941232,0
2019-11-29,TOR,1804.85127928705,Eastern,-33.828954821807436,0
2019-11-27,TOR,1797.20438620672,Eastern,-34.64078547657034,0
2019-11-25,TOR,1800.2482795215,Eastern,-38.90241160585386,0
2019-11-23,TOR,1793.19096959889,Eastern,-36.11904296716869,0
2019-11-20,TOR,1787.66267834245,Eastern,-34.09018603633694,0
2019-11-18,TOR,1784.99113545149,Eastern,-33.920721397813075,0
2019-11-16,TOR,1781.94966392527,Eastern,-31.850238180203537,0
2019-11-13,TOR,1804.92279821694,Eastern,-32.28351057122588,0
2019-11-11,TOR,1792.25718340383,Eastern,-27.839296338855757,0
2019-11-10,TOR,1809.37585223509,Eastern,-25.217792881398527,0
2019-11-08,TOR,1798.27970486622,Eastern,-18.387872766588618,0
2019-11-06,TOR,1791.88923183733,Eastern,-12.729547433296052,0
2019-11-02,TOR,1791.82218912447,Eastern,-4.213597828790554,0
2019-10-30,TOR,1804.99251890636,Eastern,-0.5697531807159552,0
2019-10-28,TOR,1804.88335550841,Eastern,-0.029573156080651274,0
2019-10-26,TOR,1799.05629486062,Eastern,-2.218719771021474,0
2019-10-25,TOR,1790.25862891067,Eastern,-2.6390648921086446,0
2019-10-22,TOR,1809.28560213065,Eastern,-4.808249194374098,0
2021-01-05,UTA,1627.02081491071,Western,-244.17761553751316,1
2021-01-03,UTA,1644.39362088873,Western,-162.83363646533982,0
2021-01-01,UTA,1626.57919485196,Western,-49.262838968974954,0
2020-12-31,UTA,1606.81343221529,Western,7.3095375552644555,0
